2838,2844,3266,,,,,0.600652,29.993011,188.446,185.55,-408.03,-60.6,7.960,4.151,G2V comp SB,0.672,49.416087,7.835446,28.878676,-0.00000473,0.00005186,-0.00012995,0.15725029025311235,0.5234767988789749,0.0000008995717842708335,-0.00000197818526,,,,1,2838,,1.9037065317420754,,,
2868,2874,3363,,,,,0.607148,-26.575405,288.162,1.74,2.16,0.0,9.510,4.779,G2V,0.595,78.009885,12.505239,-39.520770,0.00000029,0.00000080,0.00000083,0.15895092981288286,-0.46382832437021876,0.000000008435758041666667,0.000000010471975,,,,1,2868,,1.067578945099494,,,
2896,2902,3404,,,,,0.613004,-24.500938,232.502,-9.61,-62.02,5.3,7.940,3.675,G2V,0.824,64.024359,10.364009,-29.558674,-0.00000337,-0.00000391,-0.00002175,0.16048396733229636,-0.427622041962635,-0.00000004659059470138889,-0.000000300681444,,,,1,2896,,2.9512092266663856,,,
3080,3086,3628,,,,,0.653684,3.133923,161.086,781.34,296.76,-30.0,7.340,3.872,G2V,0.633,48.588292,8.397254,2.699738,-0.00006586,0.00017844,0.00006926,0.17113413237810196,0.0546972799144325,0.000003788043211652778,0.000001438733078,,,,1,3080,,2.4615009062337663,,,
3436,3443,4168,,,,,0.733038,-24.872496,312.752,-6.98,-23.17,0.0,8.570,3.661,G1/G2V,0.589,85.387437,16.590773,-40.326026,-0.00000383,-0.00000405,-0.00000977,0.19190878890004462,-0.43410695489912876,-0.000000033839994902777776,-0.000000112331329,,,,1,3436,,2.9895099278145856,,,
3529,3537,4331,,,,,0.751708,-53.235214,545.485,13.78,27.62,0.0,9.190,3.074,G2V,0.636,98.156938,19.570310,-133.963122,0.00001541,0.00001446,0.00001340,0.19679677556409533,-0.9291297563265425,0.00000006680732518055554,0.000000133905538,,,,1,3529,,5.133339643802892,,9.252,9.152
3551,3559,4307,203,GJ 1020,18    Cet,,0.757969,-12.880810,101.116,-32.25,-205.68,-12.8,6.150,3.693,G2V,0.603,29.624957,5.957047,-6.910183,-0.00001831,-0.00000863,-0.00002721,0.19843581491639517,-0.2248125371918075,-0.00000015635241197916668,-0.000000997164778,,18,Cet,1,3551,,2.902685610499052,,,
3552,3560,12697,,,,,0.758317,-89.169010,488.323,61.88,-7.64,0.0,9.690,3.814,G2V:,0.720,2.128386,0.428577,-149.684856,-0.00001429,0.00004293,-0.00000008,0.19852681002367337,-1.5562928220979437,0.00000030000270552777776,-0.000000037039765,,,,1,3552,,2.5965697902737834,,9.75,9.64
3885,3895,4803,,,,,0.832838,-16.167574,389.725,30.59,-40.18,0.0,9.120,3.734,G2V,0.672,112.032462,24.821776,-33.267332,-0.00001016,0.00001590,-0.00002235,0.21803658966441772,-0.28217739848369,0.00000014830450488194445,-0.000000194798136,,,,1,3885,,2.795117053991844,,,
3980,3990,4940,,,,,0.854750,-13.114592,273.199,-8.99,11.27,0.0,8.740,4.125,G2V,0.601,79.533976,18.100709,-19.003297,0.00000182,-0.00000333,0.00000446,0.22377315463343853,-0.22889281091311625,-0.00000004358474988194444,0.000000054638501,,,,1,3980,,1.9498445997580447,,,
4052,4062,5210,,,,,0.867072,-74.870076,276.91,29.71,-37.98,44.0,8.690,4.046,G1/G2V,0.586,21.588597,4.986617,-81.947405,-0.00000601,0.00001116,-0.00004752,0.22699900833376432,-1.3067293371570563,0.00000014403814449305555,-0.000000184132235,,,,1,4052,,2.0970075785446465,,,
4107,4117,5106,,,,,0.879386,-18.576846,370.261,-43.65,-65.90,0.0,8.740,3.465,G2V,0.650,104.754570,24.552172,-36.160765,-0.00000577,-0.00002602,-0.00003437,0.23022258931474884,-0.32422712255688124,-0.0000002116211715625,-0.000000319492215,,,,1,4107,,3.5809643710263597,,,
4272,4282,5331,,,,,0.914037,-32.619467,346.652,-12.38,-61.49,0.0,9.160,4.028,G2V,0.638,86.957393,21.214881,-57.285532,-0.00001508,-0.00001024,-0.00002668,0.23929423082558055,-0.569317104479405,-0.00000006001993365277777,-0.000000298111932,,,,1,4272,,2.1320628358116562,,,
4657,4667,5886,,,,,0.999123,-30.429241,577.345,-31.97,17.91,0.0,9.600,3.360,G2V,0.500,147.420563,39.464902,-89.641419,0.00001461,-0.00002448,0.00001325,0.2615697307943303,-0.5310904372363625,-0.00000015499493367361112,0.00000008683013,,,,1,4657,,3.944573020752784,,,
4762,4772,6107,,,,,1.021941,-60.860148,148.34,73.14,98.11,0.0,6.910,3.621,G1/G2V,0.650,21.356005,5.854082,-39.719574,0.00001396,0.00002054,0.00001053,0.26754348068635214,-1.0622099650563663,0.0000003545927259583333,0.000000475650701,,,,1,4762,,3.1017014994776884,,,
4907,4917,6279,,,,,1.052368,-45.886619,345.917,179.78,-75.29,0.0,8.950,3.823,G2V,0.625,71.031622,20.080783,-76.136107,-0.00005188,0.00008138,-0.00002694,0.2755091954828054,-0.800872584891925,0.0000008715980349027778,-0.00000036501622,,,,1,4907,,2.575134990410313,,9.008,8.908
4948,4958,6308,,,,,1.059562,-39.123575,239.853,158.03,-75.99,0.0,8.860,4.528,G2Vw...,0.552,54.862507,15.621308,-46.396689,-0.00003186,0.00004950,-0.00002101,0.2773926468217696,-0.6828352065867562,0.0000007661510593819444,-0.000000368409915,,,,1,4948,,1.345240705148632,,,
4997,5007,6286,,,,,1.068654,26.587032,652.4,-10.96,-12.12,-20.0,8.260,1.755,G2V SB,0.960,171.896899,49.387435,89.511260,-0.00000959,-0.00001381,-0.00001966,0.2797729610636803,0.46403124785509253,-0.000000053135579388888895,-0.000000058759418,,,Psc,1,4997,,17.298163592151013,BE,8.379,8.119
5012,5022,6391,,,,,1.072487,-37.303666,548.235,-19.86,-32.87,0.0,8.960,2.833,G2V,0.611,128.451404,37.044740,-101.855328,-0.00001111,-0.00002004,-0.00002130,0.2807764895150266,-0.65107180238474,-0.00000009628399695833333,-0.000000159358256,,,,1,5012,,6.409143566447762,,,
5046,5056,6400,,,,,1.078535,-20.987869,1087.33,20.14,-12.79,0.0,9.460,1.846,G2V,0.580,298.894645,86.712677,-119.390081,-0.00001618,0.00002919,-0.00001930,0.2823599103629086,-0.3663074155671037,0.0000000976414752638889,-0.000000062007669,,,,1,5046,,15.907429237502194,,,
5173,5183,6594,,,,,1.104854,-34.797726,233.333,-7.74,-7.15,-13.5,8.120,3.848,G2V,0.607,56.298852,16.754320,-40.821198,-0.00001146,-0.00000621,0.00000584,0.2892500206599349,-0.6073348833115575,-0.000000037524578875,-0.000000034664178,,,,1,5173,,2.516517761614643,,,
5253,5264,6753,,,,,1.120683,-56.103476,343.369,82.92,-25.02,0.0,8.810,3.699,G2V,0.679,56.196106,16.977735,-87.373310,-0.00002238,0.00003744,-0.00000712,0.29339402956565924,-0.9791903733783426,0.0000004020075039166667,-0.000000121300382,,,,1,5253,,2.8866890179482727,,,
5291,5302,6819,,,,,1.130188,-55.969895,374.942,26.38,-51.17,0.0,8.320,3.018,G2V,0.591,61.529842,18.756224,-95.257866,-0.00002689,0.00000717,-0.00001596,0.29588241407117816,-0.97685894469265,0.00000012789384893055556,-0.00000024807916,,,,1,5291,,5.4050535370866895,,,
5562,5574,7186,,,,,1.191208,-43.727383,400.737,-20.77,33.52,0.0,9.460,4.013,G2V,0.656,84.493931,27.238868,-84.917412,0.00001693,-0.00000754,0.00001443,0.3118576559117373,-0.7631868100414813,-0.00000010069580145138888,0.000000162509545,,,,1,5562,,2.1617227843354705,,9.518,9.408
5595,5607,7170,,,,,1.198422,-14.554560,301.479,-10.72,1.10,0.0,8.860,4.031,G2V,0.575,85.088637,27.608106,-23.225666,0.00000160,-0.00000453,0.00000048,0.3137460572447676,-0.2540249993366875,-0.000000051972026555555555,0.00000000533295,,,,1,5595,,2.126179859862522,,,
5769,5781,7423,,,,,1.235971,-15.018231,721.681,-13.97,-11.01,0.0,9.930,3.206,G2V,0.539,202.592949,67.942271,-57.328837,0.00000186,-0.00001518,-0.00001140,0.3235765673758772,-0.2621175840573775,-0.00000006772847117361111,-0.000000053377986,,,,1,5769,,4.5456919358492405,,,
6011,6024,7914,,,,,1.289903,-61.579331,252.087,58.27,-127.67,0.0,8.710,4.270,G1/G2V,0.614,34.703280,12.186042,-67.965802,-0.00004692,0.00000666,-0.00002276,0.337695848883152,-1.0747620779142186,0.00000028250093165972224,-0.000000618961625,,,,1,6011,,1.7060823890031236,,,
6044,6056,8242,,,,,1.295926,-79.495543,555.707,52.31,28.68,0.0,9.580,3.423,G2V,0.587,29.287755,10.336527,-167.502727,0.00000758,0.00004849,0.00000432,0.3392727050528176,-1.3874589583600736,0.0000002536060362986111,0.000000139044563,,,,1,6044,,3.722202530178499,,,
6143,6157,7999,,,,,1.316134,-29.188257,468.006,98.17,50.75,0.0,8.930,3.146,G2V,0.635,117.892144,42.309122,-69.968531,-0.00000686,0.00007008,0.00003082,0.34456303948891426,-0.5094311901242575,0.0000004759415902013889,0.000000246042942,,,,1,6143,,4.803966829296808,,,
6145,6159,7983,,,,,1.316663,-8.939495,212.508,-230.33,-458.99,-4.8,8.900,4.831,G2V,0.596,60.569614,21.746641,-10.123212,-0.00000118,-0.00007771,-0.00014243,0.3447015951256838,-0.15602361390523,-0.0000011166713504236112,-0.000002225246312,,,,1,6145,,1.0176536626205335,,,
6192,6206,8076,,,,,1.325943,-39.362599,124.551,-4.97,51.21,-2.9,7.650,4.741,G2V,0.622,27.759862,10.042976,-24.216316,0.00000381,0.00000040,0.00000921,0.3471309481666507,-0.6870069536105062,-0.000000024095239923611107,0.000000248273085,,,,1,6192,,1.1056050150387036,,,
6856,6870,8999,,,,,1.473508,-15.907642,326200,11.98,-33.39,0.0,9.030,-10.970,G2V,0.664,89103.048325,36185.732738,-27408.749067,-0.00629566,0.00371147,-0.01556666,0.38576337920594067,-0.27764072844376125,0.00000005808067893055556,-0.000000161879287,,,,1,6856,,2128139.0459827133,,,
7046,7060,9351,,,,,1.517093,-51.215432,265.203,136.07,-70.52,0.0,7.760,3.210,G2V,0.624,46.962039,19.699171,-63.374519,-0.00004072,0.00004107,-0.00001741,0.39717403525228245,-0.8938779245428112,0.0000006596859751319444,-0.000000341890607,,,,1,7046,,4.528975799036207,,,
7107,7121,9467,,,,,1.529270,-52.920878,512.893,45.91,2.18,0.0,9.460,3.477,G2V,0.631,87.301622,36.947906,-125.440826,-0.00001242,0.00003274,0.00000100,0.4003618255571565,-0.9236435625217925,0.00000022257796074305556,0.000000010568938,,,,1,7107,,3.5416040042646175,,,
7153,7167,9476,,,,,1.540160,-37.284569,216.744,30.76,8.15,0.0,9.030,4.918,G2V,0.592,48.626626,20.743438,-40.250784,-0.00000242,0.00000974,0.00000209,0.40321290887602124,-0.6507384862672525,0.00000014912868813888888,0.000000039512314,,,,1,7153,,0.9392906516183988,,,
7359,7373,9729,,,,,1.583745,-12.085157,348.504,114.44,-9.32,0.0,8.630,3.486,G2V,0.663,95.617884,42.085175,-22.368082,-0.00002480,0.00005384,-0.00000472,0.41462334868179024,-0.21092578836555623,0.0000005548207760277778,-0.000000045184635,,,,1,7359,,3.512367904656807,,,
7570,7584,10036,,,,,1.627869,-23.828364,541.861,-12.22,5.93,0.0,9.960,3.858,G2V,0.563,138.361794,62.816221,-67.109353,0.00000582,-0.00000816,0.00000437,0.4261751906129721,-0.4158834154423038,-0.00000005924423176388889,0.000000028749451,,,,1,7570,,2.4934461880978303,,,
7587,7601,10800,512,Gl 67.1,,,1.631959,-82.974995,89.3211,122.30,120.70,5.4,5.880,3.693,G2V,0.620,3.047844,1.387795,-27.176786,0.00000836,0.00002164,-0.00000352,0.42724579211239905,-1.44818686476152,0.0000005929271313194443,0.000000585170112,,,,1,7587,,2.902685610499052,,,
7902,7917,10493,,,,,1.695979,-27.971090,339.438,-90.26,-87.47,0.0,8.990,3.904,G2V,0.617,82.991611,39.477740,-48.806048,0.00000087,-0.00005001,-0.00003897,0.4440063790627544,-0.48818762158210255,-0.0000004375928280694445,-0.000000424066526,,,,1,7902,,2.3900115514847258,,,
7903,7918,10307,483,Gl 67,,,1.696383,42.613369,41.5543,791.35,-180.16,3.1,4.960,4.434,G2V,0.618,8.465575,4.028160,8.624862,-0.00001209,0.00004837,-0.00000604,0.44411192201428445,0.7437435933971476,0.000003836573061076389,-0.000000873440326,,,,1,7903,,1.466898282206286,,,
8060,8076,10677,,,,,1.728807,-27.005194,427.523,40.81,-25.58,0.0,10.020,4.433,G2V,0.634,105.013962,51.064815,-59.511306,-0.00001798,0.00002009,-0.00001448,0.45260069520905155,-0.47132954213421624,0.0000001978524630347222,-0.000000124015339,,,,1,8060,,1.4682499678319862,,,
8073,8088,10675,,,,,1.730993,-18.565410,712.227,71.28,-10.31,0.0,9.910,3.214,G2V,0.515,186.086435,90.619355,-69.516824,-0.00003616,0.00006631,-0.00001034,0.4531728807829256,-0.32402752936253754,0.00000034557519150000003,-0.00000004998429,,,,1,8073,,4.512321133443373,,9.983,9.853
8173,8188,10785,,,,,1.754545,-15.895673,247.872,280.46,-174.08,-6.9,8.510,4.106,G1/G2V,0.609,65.506835,32.401398,-20.812023,-0.00006763,0.00008181,-0.00005974,0.4593388724489243,-0.27743183468198124,0.000001359708448486111,-0.000000843963655,,,,1,8173,,1.9842664984846423,,,
8439,8455,11123,,,,,1.817047,-17.765138,536.513,-47.58,-89.05,0.0,9.480,3.400,G2V,0.670,139.240340,71.731009,-50.183545,-0.00000188,-0.00004365,-0.00006762,0.4757017725994444,-0.31006015560759254,-0.00000023067434920833333,-0.000000431726582,,,,1,8439,,3.8018939632056115,,,
8495,8511,11263,,,,,1.829106,-42.597354,502.619,5.25,-34.41,0.0,9.090,3.151,G2V,0.659,100.667107,52.262479,-104.289978,-0.00001725,-0.00000454,-0.00001892,0.4788588987112845,-0.7434640797133862,0.00000002545271822916667,-0.000000166824387,,,,1,8495,,4.7818946066590815,,,
9010,9029,11889,,,,,1.938295,-25.280798,272.742,125.51,-29.50,0.0,8.250,3.639,G1/G2V,0.571,66.077169,36.739501,-35.706910,-0.00002918,0.00004198,-0.00001081,0.5074443872844415,-0.44123315642530625,0.0000006084896504652779,-0.000000143020035,,,,1,9010,,3.0507034978225147,,,
9178,9197,,,,,,1.973253,25.789876,203.621,-21.27,-11.54,0.0,8.600,4.623,G2V,0.612,48.870113,27.760722,27.158065,0.00000450,-0.00000485,-0.00000314,0.5165964137011388,0.4501182444593925,-0.00000010311986985416666,-0.000000055947498,,,,1,9178,,1.2325370982033443,,,
9310,9329,12283,,,,,1.996463,-32.033254,832.143,-54.54,3.77,0.0,9.440,2.406,G2V,0.587,187.386978,107.956585,-135.309003,0.00003581,-0.00005721,0.00000395,0.522672788347913,-0.5590857560720938,-0.00000026441738137499997,0.000000018277475,,,,1,9310,,9.497296573624224,,,
9327,9346,12295,,,,,1.999964,-31.749975,334.908,-8.86,3.01,0.0,8.400,3.343,G1/G2V,0.627,75.608916,43.651868,-54.026030,0.00000289,-0.00000342,0.00000127,0.5235893191481941,-0.5541416063122038,-0.000000042954492097222223,0.000000014592891,,,,1,9327,,4.00682154182211,,,
9476,9496,12497,,,,,2.036349,-16.567604,285.89,6.38,-0.64,0.0,9.790,5.076,G2V,0.545,72.346467,42.692303,-24.990921,-0.00000144,0.00000230,-0.00000026,0.5331149686472372,-0.2891592421495613,0.000000030931112819444446,-0.000000003102807,,,,1,9476,,0.8120822162499834,,9.847,9.747
9651,9673,12797,,,,,2.073735,-42.067720,320.432,-16.71,12.18,0.0,9.270,4.309,G2V,0.652,62.437367,37.673565,-65.816139,0.00000744,-0.00000481,0.00000431,0.5429025821417973,-0.7342202183098224,-0.00000008101236602083333,0.000000059050306,,,,1,9651,,1.6458869432193022,,,
9807,9829,12846,,,,,2.108401,24.333993,74.2885,6.37,-147.15,0.0,6.890,5.103,G2V,0.662,17.668943,10.881068,9.384099,0.00000533,0.00000411,-0.00001480,0.5519780692230252,0.4247082997208625,0.000000030882631451388884,-0.00000071340333,,,,1,9807,,0.7921364541528509,,,
9888,9911,13043,,Wo 9073A,,,2.126187,-0.617418,120.547,-249.84,-344.12,-40.2,6.880,4.042,G2V,0.624,31.373990,19.523121,-0.398213,-0.00001182,-0.00006007,-0.00006120,0.5566344214881295,-0.01077598198232375,-0.0000012112584995,-0.000001668340837,,,,1,9888,Wo 9073,2.1047474886559754,,,
10070,10093,13349,,,,,2.162634,-28.607233,358.856,-2.01,-101.11,0.0,8.930,3.723,G1/G2V,0.628,81.510442,51.806984,-52.673563,-0.00002121,-0.00001475,-0.00004734,0.5661763117333939,-0.49929041320723,-0.000000009744754979166664,-0.000000490195112,,,,1,10070,,2.8235793691102984,,,
10091,10114,13359,,,,,2.168618,-20.764346,1173.38,0.32,-14.13,30.8,9.700,1.920,G1/G2V,0.702,283.580551,180.864503,-127.527124,0.00001717,0.00001161,-0.00003421,0.5677429505747831,-0.36240619741151375,0.000000001551403777777778,-0.000000068504173,,,,1,10091,,14.859356422870068,,,
10112,10135,13528,,,,,2.172586,-55.891055,372.375,82.63,-102.55,0.0,9.100,3.813,G2V,0.680,53.935965,34.478827,-94.517483,-0.00006422,0.00001322,-0.00003182,0.5687816392635121,-0.9754829352937537,0.00000040060154424305554,-0.000000497176429,,,,1,10112,,2.598962421108664,,,
10155,10178,13604,,,,,2.181461,-56.847866,535.632,-22.43,-27.02,0.0,9.390,3.313,G2V,0.700,75.546652,48.540815,-137.474779,-0.00000550,-0.00002476,-0.00001176,0.5711051174925502,-0.99218243922074,-0.0000001087437085486111,-0.000000130996656,,,,1,10155,,4.119077848677374,,,
10167,10190,13460,,,,,2.183220,-25.457827,285.639,74.83,-82.18,0.0,8.500,3.788,G1/G2V,0.577,66.496526,42.769238,-37.639822,-0.00002979,0.00001860,-0.00003150,0.5715655813781751,-0.4443229091739675,0.0000003627860771597222,-0.000000398419882,,,,1,10167,,2.659500032721517,,,
10478,10502,13944,,,,,2.256202,-16.071917,491.265,84.82,-45.73,0.0,9.170,3.281,G2V,0.645,120.196331,80.595232,-41.693326,-0.00004216,0.00004629,-0.00003208,0.5906722291659336,-0.28050786792134,0.0000004112189638472222,-0.000000221705296,,,,1,10478,,4.242286549229503,,,
10521,10545,14000,,,,,2.263719,-15.892980,209.775,-68.29,-115.83,0.0,8.770,4.729,G2V,0.593,51.303056,34.546776,-17.610384,0.00000369,-0.00002318,-0.00003473,0.5926403630564535,-0.2773848366472525,-0.0000003310792624513889,-0.000000561559686,,,,1,10521,,1.117892390711744,,,
10522,10546,14133,,,,,2.264128,-44.737602,723.282,5.35,5.67,0.0,9.150,2.421,G2V,0.608,130.634259,87.987669,-156.066754,0.00000035,0.00000717,0.00000433,0.5927473119534041,-0.7808184464718188,0.000000025937531909722223,0.000000027488935,,,,1,10522,,9.366988779521161,,,
10653,10677,13864,,,,,2.289729,61.351589,192.904,44.60,-85.24,-12.0,8.220,4.361,G2V,0.628,23.408704,15.995920,51.896896,0.00000563,0.00001934,-0.00002249,0.5994496379853883,1.0707872230171662,0.00000021622690152777777,-0.000000413255181,,,,1,10653,,1.5689171126078543,,,
10654,10679,,,,,,2.290205,28.741788,89.1743,98.15,-67.41,0.0,7.750,5.566,G2V,0.622,19.788410,13.525630,13.145499,-0.00000379,0.00001316,-0.00000783,0.5995742146404903,0.5016388353871075,0.0000004758446274652778,-0.000000326812902,,,,1,10654,,0.5171303179169628,,,
10668,10694,14398,,,,,2.294552,-56.251469,190.984,27.60,-131.94,0.0,8.100,4.262,G2V,0.646,26.831989,18.384862,-48.681717,-0.00003011,-0.00001114,-0.00002080,0.6007123418250386,-0.9817733440527375,0.00000013380857583333335,-0.00000063966317,,,,1,10668,,1.7186996953977376,,,
10713,10739,14474,,,,,2.303574,-57.819354,400.737,29.47,36.39,0.0,8.820,3.373,G2V,0.642,53.886835,37.109768,-103.977022,0.00000515,0.00002486,0.00001154,0.603074266152677,-1.0091381012926426,0.00000014287459165972224,0.000000176423698,,,,1,10713,,3.8976245309771955,,,
11046,11072,14802,695,Gl 97,Kap For,,2.375704,-23.816326,71.6449,197.34,-4.39,18.4,5.190,3.481,G2V,0.608,16.330638,11.706947,-8.869059,0.00000160,0.00002700,-0.00000803,0.6219579713990255,-0.41567330522905,0.0000009567313172083333,-0.00000002128332,Kap,,For,1,11046,,3.5285802582852694,,,
11310,11337,15279,,,,,2.431137,-52.964489,156.376,-40.42,-34.19,0.0,8.360,4.957,G2V,0.636,23.220366,17.161477,-38.267580,0.00000048,-0.00001132,-0.00000479,0.6364703003352152,-0.9244047123807237,-0.00000019596168968055556,-0.000000165757797,,,,1,11310,,0.9061498022319973,,,
11628,11655,15627,,,,,2.505453,-16.237853,308.318,1.10,-3.83,0.0,9.600,4.722,G2V,0.602,71.915969,55.346362,-26.429641,-0.00000070,0.00000010,-0.00000168,0.6559260836633167,-0.28340400447317626,0.000000005332950486111112,-0.000000018568363,,,,1,11628,,1.1251229929657667,,,
11665,11693,15879,,,,,2.513695,-59.897313,233.333,201.25,20.38,0.0,8.470,4.198,G2V,0.584,28.383962,21.942296,-61.883291,-0.00003784,0.00005895,0.00000354,0.658083795265906,-1.045405330456005,0.0000009756875321180556,0.000000098805028,,,,1,11665,,1.823055960681068,,,
11719,11747,15760,,,,,2.526422,-15.713128,484.695,-10.42,21.91,0.0,9.560,3.700,G2V,0.629,112.872760,87.857417,-40.240861,0.00000798,-0.00000330,0.00001519,0.6614156479711267,-0.27424581855157626,-0.00000005051758551388889,0.000000106222677,,,,1,11719,,2.8840315031266046,,,
11837,11866,16382,,,,,2.551747,-72.443897,166.94,-85.78,47.96,0.0,7.870,4.325,G2V,0.616,12.118674,9.562416,-48.793376,0.00002209,-0.00000968,0.00000359,0.6680457571097171,-1.2643845194793915,-0.00000041587317518055556,0.000000232516641,,,,1,11837,,1.6218100973589291,,,
11884,11913,16171,,,,,2.562358,-54.933343,303.16,156.83,72.30,0.0,9.120,4.279,G2V,0.617,41.824582,33.192148,-76.067302,-0.00002304,0.00007192,0.00001871,0.6708237179163332,-0.9587676969474538,0.0000007603332952152779,0.000000350520291,,,,1,11884,,1.6919986025030047,,,
11959,11990,16167,,,,,2.577012,-38.827187,459.437,-15.51,-42.63,0.0,9.640,3.896,G2V,0.595,85.685642,68.537119,-88.306151,-0.00000764,-0.00001967,-0.00002268,0.6746600340472337,-0.67766225841563,-0.00000007519460185416666,-0.000000206676072,,,,1,11959,,2.407686845612446,,,
